1439875:2	1439875:2	56	51	negative	People dress in suits or evening gowns as well as shirts jeans.
1439875:3	1439875:3	56	51	negative	The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.
1439875:4	1439875:4	56	51	negative	Recommendations, of course, are required!
1439875:5	1439875:5	56	51	negative	Please be aware that it's CASH or AMEX only!
1448587:0	1448587:0	56	51	negative	With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.
1448587:1	1448587:1	56	51	negative	The menu is very limited - i think we counted 4 or 5 entrees.
1448587:2	1448587:2	56	51	negative	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.
1448587:3	1448587:3	56	51	negative	The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.
1448587:4	1448587:4	56	51	negative	Problem is nothing at Prune is particularly memorable.
1448587:5	1448587:5	56	51	negative	No plans to return anytime soon.
1451107:0	1451107:0	56	51	negative	This place is so much fun.
1451107:1	1451107:1	56	51	negative	Our family never expected such incredible entertainment in a restaurant.
1451107:2	1451107:2	56	51	negative	This place must have cost the owners afortune to build.
1451107:3	1451107:3	56	51	negative	I think the stuff was better than Disney.
1451107:4	1451107:4	56	51	negative	Our food was great too!
1451107:5	1451107:5	56	51	negative	And really large portions.
1451107:6	1451107:6	56	51	negative	The staff was the friendliest that have seen in New York.
1451107:7	1451107:7	56	51	negative	We will go back every time we are in the City.
1451109:0	1451109:0	56	51	negative	If you want something really different than try Jekyll and Hyde.
1451109:1	1451109:1	56	51	negative	It is a lot of fun with live entertainment and all kinds of Disney type special effects.
1451109:2	1451109:2	56	51	negative	The food was pretty tradional but it was hot and good with large portions.
1451109:3	1451109:3	56	51	negative	I highly recommend it.
1451109:4	1451109:4	56	51	negative	I am going to the mid town location next.
1457607:0	1457607:0	56	51	negative	The place is a lot of fun.
1457607:1	1457607:1	56	51	negative	My six year old loved it.
1457607:2	1457607:2	56	51	negative	The characters really make for an enjoyable experience.
1457607:3	1457607:3	56	51	negative	The food however, is what one might expect.
1457607:4	1457607:4	56	51	negative	It is very overpriced and not very tasty.
1457607:5	1457607:5	56	51	negative	However, I think Jeckll and Hydes t is one of those places that is fun to do once.
1457607:6	1457607:6	56	51	negative	We had a good time.
1459569:0	1459569:0	56	51	negative	Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.
1459569:1	1459569:1	56	51	negative	Service was slow had to wait to order and get food although not crowded.
1459569:2	1459569:2	56	51	negative	Drinks way over priced.
1459569:3	1459569:3	56	51	negative	Food was good not great not worth the wait or another visit
1460715:0	1460715:0	56	51	negative	Great pizza for lunch place.
1460715:1	1460715:1	56	51	negative	Service was quick.
1460715:2	1460715:2	56	51	negative	The pizza was great.
1460715:3	1460715:3	56	51	negative	And it was quick which is very important.
1460715:4	1460715:4	56	51	negative	Have the iced tea.
1460715:5	1460715:5	56	51	negative	It was wonderful.
1470286:0	1470286:0	56	51	negative	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.
1470286:1	1470286:1	56	51	negative	Delivery is fast too.
1470286:2	1470286:2	56	51	negative	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
1470286:3	1470286:3	56	51	negative	A little overpriced but worth it once you take a bite.
1470334:0	1470334:0	56	51	negative	Growing up in NY, I have eaten my share of bagels.
1470334:1	1470334:1	56	51	negative	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1470334:2	1470334:2	56	51	negative	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.
1470334:3	1470334:3	56	51	negative	They have a huge selection of different cream cheeses and all of their salads are great.
1470334:4	1470334:4	56	51	negative	The lox is always fresh too.
1470334:5	1470334:5	56	51	negative	Highly recommended to all!
1471273:0	1471273:0	56	51	negative	I have to agree with the previous reviewer.
1471273:1	1471273:1	56	51	negative	I don't get it either.
1471273:2	1471273:2	56	51	negative	Not impressed with the food.
1471273:3	1471273:3	56	51	negative	Prices too high for this cramped and unappealing resturant.
1471273:4	1471273:4	56	51	negative	Zero ambiance to boot.
1476493:0	1476493:0	56	51	negative	I thought this place was totally overrated.
1476493:1	1476493:1	56	51	negative	Everything we had was good or ok....but definitely nothing great.
1476493:2	1476493:2	56	51	negative	The ambience was nice, but service wasn't so great.
1476493:3	1476493:3	56	51	negative	When you add it all together, it just doesn't seem worth it to me...especially considering the prices.
1477631:0	1477631:0	56	51	negative	This is the BEST Shabu-Shabu Restaurant in the Try-State Area.
1477631:1	1477631:1	56	51	negative	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
1477631:2	1477631:2	56	51	negative	Thius is a must for anyone who loves Shabu-Shabu.
1486041:0	1486041:0	56	51	negative	The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.
1486041:1	1486041:1	56	51	negative	The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041:2	1486041:2	56	51	negative	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.
1486041:3	1486041:3	56	51	negative	I must give it Yon out of Yon stars!
1486041:4	1486041:4	56	51	negative	Taxan delicious!
1486041:5	1486041:5	56	51	negative	Arigato Gozimas Yuka!
1490757:0	1490757:0	56	51	negative	This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!
1490757:1	1490757:1	56	51	negative	We weren't!
1490757:2	1490757:2	56	51	negative	The prices were CHEAP compared to the quality of service and food.
1490757:3	1490757:3	56	51	negative	We liked it so much, that we will always make it a point to dine here when we visit New York.
1496205:0	1496205:0	56	51	negative	Went there for an office lunch.
1496205:1	1496205:1	56	51	negative	The location and ambience is Ok but the food is what makes up for it.
1496205:2	1496205:2	56	51	negative	There is a lot of variety even for people who eat vegetarian like me.
1496205:3	1496205:3	56	51	negative	Try green curry with vegetables.
1496205:4	1496205:4	56	51	negative	The quantity is also very good, you will come out satisfied.
1496205:5	1496205:5	56	51	negative	The service is ok, some of the people didn't get what they asked for.
1496707:0	1496707:0	56	51	negative	I was there on sat. for my birthday and we had an excellent time.
1496707:1	1496707:1	56	51	negative	I had the best ravioli ever.
1496707:2	1496707:2	56	51	negative	The wine the service was very good too.
1496707:3	1496707:3	56	51	negative	Moderate prices.
1496707:4	1496707:4	56	51	negative	A little noise but I think that was because of our party!
1500453:0	1500453:0	56	51	negative	Molto bene!
1500453:1	1500453:1	56	51	negative	This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
1500453:2	1500453:2	56	51	negative	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
1500453:3	1500453:3	56	51	negative	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.
1500453:4	1500453:4	56	51	negative	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
1500453:5	1500453:5	56	51	negative	A guaranteeed delight!
1506491:0	1506491:0	56	51	negative	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.
1506491:1	1506491:1	56	51	negative	If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.
1506491:2	1506491:2	56	51	negative	Check out the secret back room.
1506491:3	1506491:3	56	51	negative	Old school meets New world.
1506491:4	1506491:4	56	51	negative	I pray it stays open forever.
1506491:5	1506491:5	56	51	negative	Thank You Emilio.
1506491:6	1506491:6	56	51	negative	Ciao Bella
1538149:0	1538149:0	56	51	negative	I found the food, service and value exceptional everytime I have been there.
1538149:1	1538149:1	56	51	negative	The food was authentic.
1538149:2	1538149:2	56	51	negative	I felt as though I were eating in Paris.
1538149:3	1538149:3	56	51	negative	The service was excellent - friendly and attentive.
1538149:4	1538149:4	56	51	negative	The prices are wonderfully low.
1538149:5	1538149:5	56	51	negative	Very good wine choices.
1543345:0	1543345:0	56	51	negative	I can't believe people complain about no cheese sticks?
1543345:1	1543345:1	56	51	negative	Who has room for Cheesesticks with the best pizza in NYC!
1543345:2	1543345:2	56	51	negative	Get the pepperoni - YUM - and a family style salad.
1543345:3	1543345:3	56	51	negative	Great staff.
1543345:4	1543345:4	56	51	negative	Always great service!
1543345:5	1543345:5	56	51	negative	I go twice a month!
1543345:6	1543345:6	56	51	negative	Fantastic!
1561259:0	1561259:0	56	51	negative	The food is good, I can't lie.
1561259:1	1561259:1	56	51	negative	But the staff was so horrible to us.
1561259:2	1561259:2	56	51	negative	The hostess and the waitress were incredibly rude and did everything they could to rush us out.
1561259:3	1561259:3	56	51	negative	We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
1561259:4	1561259:4	56	51	negative	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.
1561259:5	1561259:5	56	51	negative	Save yourself the time and trouble and skip this one!
1572027:0	1572027:0	56	51	negative	I'll keep this short.
1572027:1	1572027:1	56	51	negative	Amma is nothing special.
1572027:2	1572027:2	56	51	negative	The two star chefs left quite some time ago to open their own place.
1572027:3	1572027:3	56	51	negative	I ate here a week ago and found most dishes average at best and too expensive.
1572027:4	1572027:4	56	51	negative	Will not be back.
1572033:0	1572033:0	56	51	negative	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.
1572033:1	1572033:1	56	51	negative	Decor is nice though service can be spotty.
1572033:2	1572033:2	56	51	negative	This place is always packed.
1572033:3	1572033:3	56	51	negative	I know because I live nearby.
1572033:4	1572033:4	56	51	negative	Most importantly, food is excellent.
1572033:5	1572033:5	56	51	negative	Try the sea bass.
1572033:6	1572033:6	56	51	negative	Highly recommended.
1573534:0	1573534:0	56	51	negative	First of all Dal Bukhara Rocks.
1573534:1	1573534:1	56	51	negative	As a student in NYU i need a place to eat after a hard day of work so usually i just go to any indian restraunt near by. 
1573534:2	1573534:2	56	51	negative	but ive heard a lot about this for the past 2 yrs and finally decided to eat here.
1573534:3	1573534:3	56	51	negative	I am happy i did the food was awsome.
1573534:4	1573534:4	56	51	negative	JUST AWSOME.
1573534:5	1573534:5	56	51	negative	and yes Dal Bukhara is so dam good and so are all the kababs.
1573534:6	1573534:6	56	51	negative	They are opening two more places as i saw a flyer there one in Yonkers which is a restraunt and banquet hall and another one in parsipanny new jersey.
1573534:7	1573534:7	56	51	negative	but overall i give it a 10
1573534:8	1573534:8	56	51	negative	10
1577714:0	1577714:0	56	51	negative	I haven't been to the other locations.
1577714:1	1577714:1	56	51	negative	Haru on Park S is simply disgusting.
1577714:2	1577714:2	56	51	negative	The fish was not fresh and the rice tasted old and stale.
1577714:3	1577714:3	56	51	negative	Quite frankly, this is some of the worst sushi I have ever tried.
1577714:4	1577714:4	56	51	negative	Will never be back.
1586174:0	1586174:0	56	51	negative	honestly the worst sushi my husband and i had in our entire lives.
1586174:1	1586174:1	56	51	negative	believe us, we've been eating sushi for over 15 yrs.
1586174:2	1586174:2	56	51	negative	not sure why this restaurant would be rated that highly.
1586174:3	1586174:3	56	51	negative	the all-u-can-eat sushi is definitely in very poor quality.
1586174:4	1586174:4	56	51	negative	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 
1586174:5	1586174:5	56	51	negative	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 
1586174:6	1586174:6	56	51	negative	the waitstaffs are nice though.
1586174:7	1586174:7	56	51	negative	wont come back again for sure!
1603698:0	1603698:0	56	51	negative	I have been to Roth's twice and both times were very disappointing.
1603698:1	1603698:1	56	51	negative	Once for dinner and once for brunch.
1603698:2	1603698:2	56	51	negative	Both times I was extremely dissappointed by the service, which was boarderline rude.
1603698:3	1603698:3	56	51	negative	They wouldnt even let me finish my glass of wine before offering another.
1603698:4	1603698:4	56	51	negative	Much of the time it seems like they do not care about you.
1603698:5	1603698:5	56	51	negative	The dinner was ok, nothing I would have again.
1603698:6	1603698:6	56	51	negative	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
1606837:0	1606837:0	56	51	negative	This was a great surprise.
1606837:1	1606837:1	56	51	negative	With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837:2	1606837:2	56	51	negative	The service was attentive.
1606837:3	1606837:3	56	51	negative	I look forward to eating here again
1609375:0	1609375:0	56	51	negative	Planet Thai is great!
1609375:1	1609375:1	56	51	negative	We love the food, drinks, and atmosphere!
1609375:2	1609375:2	56	51	negative	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!
1609375:3	1609375:3	56	51	negative	Try the Pad Thai, it's fabulous and their prices are so cheap!
1609375:4	1609375:4	56	51	negative	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!
1609375:5	1609375:5	56	51	negative	Just remember, the later you go, the longer you may have to wait.
1609375:6	1609375:6	56	51	negative	It's popular w/the late crowd.
1611489:0	1611489:0	56	51	negative	They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.
1611489:1	1611489:1	56	51	negative	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.
1611489:2	1611489:2	56	51	negative	Overall, not worth the money.
1611489:3	1611489:3	56	51	negative	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.
1615322:0	1615322:0	56	51	negative	I love Indian food and consider myself to be quite an expert on it.
1615322:1	1615322:1	56	51	negative	Chennai Garden is my favorite Indian restaurant in the city.
1615322:2	1615322:2	56	51	negative	They have authentic Indian at amazin prices.
1615322:3	1615322:3	56	51	negative	This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
1615322:4	1615322:4	56	51	negative	The seats are uncomfortable if you are sitting against the wall on wooden benches.
1615322:5	1615322:5	56	51	negative	It's a rather cramped and busy restaurant and it closes early.
1623276:0	1623276:0	56	51	negative	Patroon features a nice cigar bar and has great staff.
1623276:1	1623276:1	56	51	negative	The food is tasty and portion sizes are appropriate.
1623276:2	1623276:2	56	51	negative	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
1623276:3	1623276:3	56	51	negative	Not a great place for family or general dining.
1626564:0	1626564:0	56	51	negative	LLOOVVE THIS PLACE.
1626564:1	1626564:1	56	51	negative	Food is excellent.
1626564:2	1626564:2	56	51	negative	Fish is so very fresh.
1626564:3	1626564:3	56	51	negative	Waitstaff are very friendly.
1626564:4	1626564:4	56	51	negative	Love YUKA.
1632445:0	1632445:0	56	51	negative	Mermaid Inn is an overall good restaurant with really good seafood.
1632445:1	1632445:1	56	51	negative	The menu is limited but almost all of the dishes are excellent.
1632445:2	1632445:2	56	51	negative	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
1632445:3	1632445:3	56	51	negative	The service is good and ambience is good for a date or group outing.
1632445:4	1632445:4	56	51	negative	The only fallback on this restaurant is the prices.
1632445:5	1632445:5	56	51	negative	Even though its good seafood, the prices are too high.
1632445:6	1632445:6	56	51	negative	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
1632929:0	1632929:0	56	51	negative	Went to Village last night for my birthday.
1632929:1	1632929:1	56	51	negative	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.
1632929:2	1632929:2	56	51	negative	We were very pleasantly surprised.
1632929:3	1632929:3	56	51	negative	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.
1632929:4	1632929:4	56	51	negative	When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.
1632929:5	1632929:5	56	51	negative	Truly the mark of an attentive waiter.
1632929:6	1632929:6	56	51	negative	I highly recommend the restaurant based on our experience last night.
1642666:0	1642666:0	56	51	negative	We ate at this Thai place following the reviews but very unhappy with the foods.
1642666:1	1642666:1	56	51	negative	We thought that this place is using too much of MSG cooking in the foods.
1642666:2	1642666:2	56	51	negative	Why?
1642666:3	1642666:3	56	51	negative	They don't concern much of customer's health, just want to make money.
1642666:4	1642666:4	56	51	negative	please don't fool us.
1649025:0	1649025:0	56	51	negative	I visit New Green Bo when I have money or when I am broke.
1649025:1	1649025:1	56	51	negative	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.
1649025:2	1649025:2	56	51	negative	The food is so cheap and the waiters are nice.
1649025:3	1649025:3	56	51	negative	Of course, it is crowded but who cares.
1649025:4	1649025:4	56	51	negative	Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.
1655504:0	1655504:0	56	51	negative	Have frequented 'ino for several years and the food remains excellent.
1655504:1	1655504:1	56	51	negative	Cheese plate is a varied delight and great bargain at $10.
1655504:2	1655504:2	56	51	negative	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.
1655504:3	1655504:3	56	51	negative	(The asparagus, truffle oil, parmesan bruschetta is a winner!)
1655504:4	1655504:4	56	51	negative	Wine list is extensive without being over-priced.
1655504:5	1655504:5	56	51	negative	Be sure to try the seasonal, and always delicious, specials.
1655504:6	1655504:6	56	51	negative	Definitely a neighborhood favorite.
1655521:0	1655521:0	56	51	negative	I loved this place!!
1655521:1	1655521:1	56	51	negative	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
1655521:2	1655521:2	56	51	negative	The food was very good, a great deal, and the place its self was great.
1655521:3	1655521:3	56	51	negative	The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.
1660047:0	1660047:0	56	51	negative	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!
1660047:1	1660047:1	56	51	negative	The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
1660047:2	1660047:2	56	51	negative	The waitress, seems to be more concerned of looking good than actually waitressing.
1660047:3	1660047:3	56	51	negative	After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.
1660047:4	1660047:4	56	51	negative	We did tip, I guess the model/waitress just wanted more and complained to the manager.
1660047:5	1660047:5	56	51	negative	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.
1661043:0	1661043:0	56	51	negative	Pizza here is consistently good.
1661043:1	1661043:1	56	51	negative	Salads are a delicious way to begin the meal.
1661043:2	1661043:2	56	51	negative	You should pass on the calamari.
1661043:3	1661043:3	56	51	negative	It is thick and slightly soggy.
1661043:4	1661043:4	56	51	negative	Decor is charming.
1661043:5	1661043:5	56	51	negative	Service is average.
1661757:0	1661757:0	56	51	negative	What a great place.
1661757:1	1661757:1	56	51	negative	I came into the city to try out this restaurant because a friend had recommended it to my husband.
1661757:2	1661757:2	56	51	negative	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.
1661757:3	1661757:3	56	51	negative	I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.
1661757:4	1661757:4	56	51	negative	I would definitely recommend SEA if you like thai cuisine!
1662726:0	1662726:0	56	51	negative	I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
1662726:1	1662726:1	56	51	negative	A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.
1662726:2	1662726:2	56	51	negative	When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently 
1662726:3	1662726:3	56	51	negative	While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.
1662726:4	1662726:4	56	51	negative	The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.
1662726:5	1662726:5	56	51	negative	Never again!
1663111:0	1663111:0	56	51	negative	I absolutely Loved this place.
1663111:1	1663111:1	56	51	negative	My friends spoke so much about it for months, I finally made the time to come down ear and dine in.
1663111:2	1663111:2	56	51	negative	Excellent atmosphere, delicious dishes good and friendly service.
1663111:3	1663111:3	56	51	negative	this is can became on e of the NY Italian Food fare institutions.
1663111:4	1663111:4	56	51	negative	I think that it is absolutely brilliant and well runned business operation.
1663111:5	1663111:5	56	51	negative	The wine list is also really nice.
1664346:0	1664346:0	56	51	negative	A friend from Seattle and I went on a Thursday night around 8:30.
1664346:1	1664346:1	56	51	negative	Everything was wonderful; food, drinks, staff, mileau.
1664346:2	1664346:2	56	51	negative	I would highly recommend this place!
1671113:0	1671113:0	56	51	negative	I have been to Casimir over 5 times and I have always had a great time there.
1671113:1	1671113:1	56	51	negative	The food is great and reasonably priced.
1671113:2	1671113:2	56	51	negative	I have tried to make reservations, but both times, the hostess didn't have my name.
1671113:3	1671113:3	56	51	negative	If the weather is nice, try to snag an outside table.
1671113:4	1671113:4	56	51	negative	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.
1700205:0	1700205:0	56	51	negative	My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.
1700205:1	1700205:1	56	51	negative	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.
1700205:2	1700205:2	56	51	negative	Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.
1700205:3	1700205:3	56	51	negative	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.
1702257:0	1702257:0	56	51	negative	Nice Family owned traditional restaurant.
1702257:1	1702257:1	56	51	negative	Fresh ingredients and everything is made to order.
1702257:2	1702257:2	56	51	negative	I was pleasantly surprised to find this gem in Hoboken.
1702257:3	1702257:3	56	51	negative	Friendly staff that actually lets you enjoy your meal and the company you're with.
1706644:0	1706644:0	56	51	negative	My friends and I were on vacation in NY and was referred to Chance by a friend.
1706644:1	1706644:1	56	51	negative	I found the food to be outstanding, particulary the salmon dish I had.
1706644:2	1706644:2	56	51	negative	I also ordered the Change Mojito, which was out of this world.
1706644:3	1706644:3	56	51	negative	My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.
1706644:4	1706644:4	56	51	negative	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.
1706644:5	1706644:5	56	51	negative	Overall, excellent restaurant!
1707201:0	1707201:0	56	51	negative	i went to utsav about a yr ago with my family.
1707201:1	1707201:1	56	51	negative	The food was good.
1707201:2	1707201:2	56	51	negative	The place was nice and calm.
1707201:3	1707201:3	56	51	negative	but the service was a bit slow.
1707741:0	1707741:0	56	51	negative	I work around the corner and tried it with a colleague for the first time.
1707741:1	1707741:1	56	51	negative	The buffet had a nice selection.
1707741:2	1707741:2	56	51	negative	The food was average or above including some surprising tasty dishes.
1707741:3	1707741:3	56	51	negative	Service was also very good.
1707741:4	1707741:4	56	51	negative	I would go back.
1710746:0	1710746:0	56	51	negative	I got an excellent piece of cheesecake and we had several other nice pastries.
1710746:1	1710746:1	56	51	negative	I would recommend Roxy's for that, but not for their food.
1710746:2	1710746:2	56	51	negative	My son and his girlfriend both wanted cheeseburgers and they were huge!
1710746:3	1710746:3	56	51	negative	But, they were too big for the bun.
1710746:4	1710746:4	56	51	negative	Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.
1710746:5	1710746:5	56	51	negative	Also they were $15 each!
1710746:6	1710746:6	56	51	negative	I had a huge pastrami sandwich on a roll.
1710746:7	1710746:7	56	51	negative	It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!
1713185:0	1713185:0	56	51	negative	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.
1713185:1	1713185:1	56	51	negative	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.
1713185:2	1713185:2	56	51	negative	And the Tom Kha soup was pathetic.
1713185:3	1713185:3	56	51	negative	If you want good authentic Thai this place is not the place to go.
1718513:0	1718513:0	56	51	negative	We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.
1718513:1	1718513:1	56	51	negative	The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.
1718513:2	1718513:2	56	51	negative	Conveniently located too, being right on Bedford ave.
1718513:3	1718513:3	56	51	negative	THe back garden sitting area is very pleasant, where you can see their personal herb garden.
1718513:4	1718513:4	56	51	negative	I will definetly be going back.
1719567:0	1719567:0	56	51	negative	We had the lobster sandwich and it was FANTASTIC.
1719567:1	1719567:1	56	51	negative	My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.
1719567:2	1719567:2	56	51	negative	We had the scallops as an appetizer and they were delicious and the sauce was wonderful.
1719567:3	1719567:3	56	51	negative	I recommend getting a reservation even though we saw people seated without one.
1719567:4	1719567:4	56	51	negative	We waited at the bar and had martinis that were just right.
1719567:5	1719567:5	56	51	negative	We will be back.
1723402:0	1723402:0	56	51	negative	love the food.
1723402:1	1723402:1	56	51	negative	it's the only place you can get yummy authentic japanese comfort food.
1723402:2	1723402:2	56	51	negative	it helps if you know what to order.
1723402:3	1723402:3	56	51	negative	and you can't beat the prices.
1723402:4	1723402:4	56	51	negative	highly recommended.
1723658:0	1723658:0	56	51	negative	I've lived in NY for 5 years and this place has it all.
1723658:1	1723658:1	56	51	negative	Great food, good size menu, great service and an unpretensious setting.
1723658:2	1723658:2	56	51	negative	The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).
1723658:3	1723658:3	56	51	negative	I'm glad I was introduced to this place and this is a rare gem in NY.
1726001:0	1726001:0	56	51	negative	We have tried every Thai restaurant between Atlantic Avenue and 4th Streets, and Joya is the best.
1726001:1	1726001:1	56	51	negative	The freshest, best variety, and the fastest delivery.
1726001:2	1726001:2	56	51	negative	Also very inexpensive.
1726001:3	1726001:3	56	51	negative	A great choice at any cost and a great deal.
1726427:0	1726427:0	56	51	negative	The service was excellent and the food was delicious.
1726427:1	1726427:1	56	51	negative	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.
1726427:2	1726427:2	56	51	negative	Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.
1726427:3	1726427:3	56	51	negative	Definitely a great spot for a nice occasion or date.
1726473:0	1726473:0	56	51	negative	Average to good Thai food, but terrible delivery.
1726473:1	1726473:1	56	51	negative	I've waited over one hour for food.
1726473:2	1726473:2	56	51	negative	They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.
1726473:3	1726473:3	56	51	negative	A Thai restaurant out of rice during dinner?
1726473:4	1726473:4	56	51	negative	The food arrived 20 minutes after I called, cold and soggy.
1727363:0	1727363:0	56	51	negative	i actually feel like i should keep it a secret.
1727363:1	1727363:1	56	51	negative	This is a wonderful place on all stand points especially value ofr money.
1727363:2	1727363:2	56	51	negative	An excellent service
1728733:0	1728733:0	56	51	negative	Went to Cafe Spice with 4 of my friends on a saturday night.
1728733:1	1728733:1	56	51	negative	We were greeted promptly by the waiter who was very nice and cordial.
1728733:2	1728733:2	56	51	negative	She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.
1728733:3	1728733:3	56	51	negative	We were fast to order the appetizer platter since we were very hungry.
1728733:4	1728733:4	56	51	negative	The food looked very appetizing and delicious since it came on a variety of fancy plates.
1728733:5	1728733:5	56	51	negative	We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.
1728733:6	1728733:6	56	51	negative	I thanked my friend who recommended me this restaurant and will certainly recommend it to others.
1730014:0	1730014:0	56	51	negative	I went here with a friend on a whim, we went someplace else first and couldn't get a table.
1730014:1	1730014:1	56	51	negative	Service here was great, food was fantastic.
1730014:2	1730014:2	56	51	negative	Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.
1730014:3	1730014:3	56	51	negative	Will absolutely visit again.
1730014:4	1730014:4	56	51	negative	Maybe tomorrow ;-)
1730127:0	1730127:0	56	51	negative	You cannot go wrong with this place.
1730127:1	1730127:1	56	51	negative	The food is outstanding and the service is quick, friendly and very professional.
